,SRR4425715,SRR4425719,SRR4425713,SRR4425659,SRR4425662,SRR4425712,SRR4425660,SRR4425718,SRR4425710,SRR4425666,SRR4425714,SRR4425711,SRR4425661,SRR4425664,SRR4425663,SRR4425665
MEG_3643|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,228,0,0,0,0,0,1853,0,394,0,230,161,0,0,0,0
MEG_4181|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMC,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM,835,46,311,833,930,0,396,0,1585,106,817,374,543,120,48,0
MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,2612,1243,405,24752,10080,4665,21344,610,4342,210,26553,10388,14455,153,147,77
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,62474,3203,5256,25539,25823,1638,16080,2564,35544,815,21369,36330,31300,1188,535,449
MEG_2019|Metals|Copper_resistance|Copper_resistance_protein|COPA,896,0,0,298,180,0,227,0,449,0,0,275,0,0,0,0
MEG_3878|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,0,0,0,0,0,0,0,72,0,0,0,86,41,42
MEG_4757|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,12918,0,0,0,14591,10803,4323
MEG_28|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
MEG_4044|Drugs|MLS|Macrolide_phosphotransferases|MPHE,0,0,0,65,79,0,100,85,122,123740,0,0,0,150115,83041,45966
MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,177171,187274,333381,253145,273238,356279,199180,198621,139083,12938,244245,88085,208171,15366,9116,5120
MEG_761|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,1049,0,0,0,1160,759,417
MEG_5795|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|PMRA,0,0,0,0,0,0,0,0,0,128,0,0,0,118,91,48
MEG_2857|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,2513,440,29323,594,38,49798,0,8799,2421,1037,10215,6350,18,1129,656,442
MEG_4035|Drugs|MLS|Macrolide_phosphotransferases|MPHC,5406,0,0,0,0,0,0,0,6139,0,7267,3446,0,0,0,0
MEG_2928|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,384,772,1168,0,61,746,42,414,0,437,0,103,0,471,287,159
MEG_6091|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,39084,0,0,0,47819,31875,14657
MEG_2877|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABL,0,0,0,0,0,150,0,97,0,90,0,0,0,152,0,0
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,821,122,1079,1204,1862,0,723,0,2907,143,1492,726,1041,164,94,63
MEG_2818|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,34177,68,1471,54,35,360,0,109,92526,79,85478,59387,0,103,61,49
MEG_6842|Drugs|betalactams|Class_A_betalactamases|TEM,131,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0
MEG_6972|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,34391,231,188,3852,1739,577,2001,60,64082,344,233935,160789,1214,354,232,237
MEG_336|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,151,0,0,0,154,159,0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,106643,635,251,10349,65056,1412,11703,435,41824,47303,76061,128137,52760,59252,32347,18072
MEG_852|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,127,337,0,0,0,0,789,0,0,0,836,520,251
MEG_7539|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,0,0,0,0,37,0,0,0,0,51,0,0,221,0,0,0
MEG_5327|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,4063,0,0,0,4477,2700,1671
MEG_7254|Drugs|betalactams|Class_A_betalactamases|TLA,0,0,0,0,0,0,0,0,0,917,0,0,0,1165,640,604
MEG_5004|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,25,42993,20,0,0,52024,27700,17142
MEG_6532|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|SMR,0,0,0,0,0,0,0,0,0,115,0,0,0,44,108,62
MEG_6081|Drugs|betalactams|Class_A_betalactamases|ROB,0,1912,10336,397,2227,2254,225,2980,0,0,48,0,76,0,0,0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,515,0,0,182,76,0,139,0,205,0,65,97,102,0,0,0
MEG_273|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,398,0,0,0,470,379,211
MEG_7232|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,9374,199698,371846,176072,261973,431576,215379,255052,11406,6879,7796,1670,164391,8249,5163,2755
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,71060,329,6335,474,401,3017,381,945,125842,422,301306,250182,103,487,164,218
MEG_75|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,5166,0,0,338,146,0,152,0,15170,304,26855,22759,0,289,0,157
MEG_7648|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,110,0,0,0,136,70,36
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,46475,3152,8005,41115,38139,2436,24809,4227,34492,444,24438,45314,38097,722,333,280
MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,0,0,0,0,0,38,0,1984,0,0,0,2991,1501,1091
MEG_1632|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATP|RequiresSNPConfirmation,0,0,252,0,0,187,102,280,225,290,0,0,0,383,203,202
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,2207784,1362,1001,90684,45352,4685,40124,830,2065642,74870,4463643,3652818,37088,80276,49768,30803
MEG_4335|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,0,0,0,0,0,0,0,82,0,0,0,88,0,86
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,12224,823,2343,12236,10618,696,7589,1028,9295,103,6907,13211,10584,170,112,85
MEG_6526|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464
MEG_1599|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,24,0,0,0,142,0,0,0,195,96,71
MEG_3891|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,0,14,0,16,0,0,57,43283,0,111,9,57347,32722,15363
MEG_4959|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,650,0,0,0,713,478,297
MEG_6529|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,0,0,0,0,0,0,0,33030,0,0,0,42364,25985,13795
MEG_171|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,69,96,152,0,0,0,0,1630,61,58,29,0,0,25,0,0
MEG_2994|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,42,0,0,0,105,52,56
MEG_3858|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,0,0,0,0,0,0,0,0,0,98,0,0,0,177,112,0
MEG_1649|Drugs|betalactams|Class_A_betalactamases|CEPA,593,0,0,179,722,0,489,0,1531,0,138,199,246,0,0,0
MEG_2930|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,3255,28785,94032,0,3261,90877,1669,80860,0,354,0,2952,0,332,219,145
MEG_1998|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,75,44,0
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,623,72,557,643,1566,0,469,0,1536,49,821,405,1007,70,40,0
MEG_6664|Drugs|betalactams|Class_A_betalactamases|TEM,407,32,238,458,706,0,258,0,751,46,400,163,387,69,0,0
MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,26054,166442,547492,147465,168791,347936,121461,244497,67070,26447,29968,9992,96086,28293,17298,11356
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,134728,7563,12273,70899,67459,4228,38557,6569,63426,896,42720,69773,67752,1310,602,439
MEG_2459|Metals|Copper_resistance|Copper_resistance_protein|CUTO,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,1390,919
MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM,806,86,1280,1606,1357,0,870,0,3492,186,1560,908,824,182,98,70
MEG_6078|Drugs|betalactams|Class_A_betalactamases|ROB,0,2447,12264,515,2676,2758,300,3475,0,0,48,0,102,0,0,0
MEG_1134|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,0,0,0,0,0,0,0,0,0,39,0,0,0,97,76,98
MEG_7471|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,0,0,0,0,0,0,20,1874,0,0,0,2520,1682,748
MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,128,0,0,0,0,0,0,0,194,0,152,213,0,0,0,0
MEG_4003|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,0,0,0,0,0,0,0,0,0,361,0,0,0,343,314,449
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,40591,158,447,68560,248565,549,77282,120,65552,233,244382,118295,165089,197,161,131
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,280533,8164,55200,1095196,1099147,14799,831185,78530,204045,648,404776,266661,846698,663,433,367
MEG_6677|Drugs|betalactams|Class_A_betalactamases|TEM,292,18,136,221,498,0,129,0,513,0,298,124,284,0,0,0
MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM,359,41,165,365,578,0,186,0,625,53,390,204,352,0,0,24
MEG_3225|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,6314,0,0,0,7275,4358,3077
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,105321,4340,13126,54695,15526,8066,13851,23768,76306,3490,96278,43035,11098,3813,2359,1145
MEG_2622|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,230597,13796,32615,134389,127707,9409,81713,13288,160866,2562,103726,187174,131113,3654,1729,1468
MEG_3294|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|IDER,0,0,0,0,0,0,0,0,0,779,0,0,0,711,1041,892
MEG_30|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,47,0,0,0,46,58,41
MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_842|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,87,0,0,79,1430,0,178,0,79,1183,647,335,1020,1415,818,452
MEG_4422|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,21401,0,0,0,26127,13481,9149
MEG_850|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1644,97,0,615,799,128,474,0,585,4357,2065,1905,1438,5190,3031,1616
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,221519,142449,119391,1260544,1236409,123900,1022532,93213,284003,31888,101399,47186,863565,34119,20590,13520
MEG_7138|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,110055,6274,25413,99884,23134,14460,19494,8344,74857,2196,116343,53559,17472,2563,1505,739
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,374488,20028,32681,166963,174585,11850,107359,17775,212925,4634,134214,215653,186695,6544,3417,2776
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,455889,27950,42362,238117,219815,14942,137860,21480,211902,3015,154321,238384,235834,4088,1748,1693
MEG_2756|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,109,93,0,123,114,0,0,0,0,0,47,755,373,0
MEG_2468|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,34642,3119,8219,44017,37287,2438,21475,4265,34325,512,22036,41201,10752,705,323,206
MEG_6029|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,70011,0,0,6969,7866,0,5177,0,46713,0,75900,44390,0,2165,0,0
MEG_1937|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,26,0,0,0,44,0,0
MEG_958|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2968,161,30,1522,2284,305,1101,121,1603,1657,4563,4661,3787,1933,1026,573
MEG_1072|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,590,0,0,0,0,0,0,0,3389,0,2959,839,0,42,0,0
MEG_6902|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0
MEG_6710|Drugs|betalactams|Class_A_betalactamases|TEM,617,56,412,503,1227,0,379,0,1296,58,687,337,725,52,29,0
MEG_243|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,143,0,0,0,114,55,71
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,27782,2430,5908,33717,29119,1730,20538,3554,36766,488,21829,45956,30037,483,272,183
MEG_2723|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRASM,0,0,0,0,0,0,0,0,0,2453,0,0,0,3092,2350,1907
MEG_819|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,4484,0,0,0,5561,3648,1430
MEG_900|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,658,0,0,0,830,359,229
MEG_1540|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,188,0,0,0,190,152,103
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3497,192,147,9264,4199,190,5311,370,2160,963,4934,6354,24691,1087,679,358
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,127247,8313,16885,100991,117341,6161,64193,9593,101307,1592,62169,110259,111829,2058,1091,849
MEG_7477|Drugs|Glycopeptides|VanD-type_regulator|VANRD,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,128
MEG_4031|Drugs|MLS|Macrolide_phosphotransferases|MPHB,0,20935,27948,1617,928,48651,948,12896,0,0,1306,851,485,0,0,0
MEG_3235|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,7313,0,0,0,12159,0,6994,0,1981,0,0,0,0,1483,1295
MEG_6753|Drugs|betalactams|Class_A_betalactamases|TEM,149,0,0,0,258,0,88,0,345,108,196,70,179,153,70,68
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,414195,21304,46601,281264,290723,18786,175569,25492,234574,4736,187922,309044,287741,5699,3218,2225
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,160547,12137,26754,131182,113734,7913,76438,13301,106832,1422,76762,61498,115310,2252,1033,811
MEG_6849|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
MEG_6831|Drugs|betalactams|Class_A_betalactamases|TEM,634,0,418,494,1573,0,388,0,1340,0,759,306,939,64,0,0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,18229,957,1683,8066,8183,559,5110,823,13380,244,8033,13253,9079,256,108,87
MEG_6144|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,2971,0,0,0,0,0,0,0,1222,1130,930,1119,0,1353,1447,1297
MEG_793|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3427,93,0,1423,3371,132,1220,85,1907,776,3876,4662,4626,958,523,308
MEG_355|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,58,0,0,0,75,0,26
MEG_1613|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,25,0,0,0,187,0,0,0,234,180,94
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,20004,890547,2987427,764900,586721,1787698,394523,1197954,64324,3522,53920,9848,353930,4342,2495,2293
MEG_875|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,118,0,0,123,883,0,150,0,201,2997,2095,1026,575,3456,2407,1001
MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,182923,2543,2179,179753,183394,1916,143608,6154,138941,18263,420796,209375,163312,19191,10987,6442
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,823,0,0,0,0,0,0,0,856,3895,311,0,0,4994,2958,0
MEG_7476|Drugs|Glycopeptides|VanD-type_regulator|VANRD,0,0,0,0,0,0,0,0,0,0,0,0,0,38,105,0
MEG_2001|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,87510,14991,53279,7765,9959,53314,4583,18919,58179,8379,150974,72593,6489,9504,4780,3570
MEG_4672|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3349,174,62,1767,3037,320,1392,102,2028,1689,5477,5535,4868,2032,1153,717
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,12605,8579,13374,7394,3490,34276,4549,7300,16465,346,136636,102473,2362,255,287,138
MEG_1078|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,263,220,907,5035,1308,253,2878,333,189,243,862,557,1002,299,179,86
MEG_142|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,309,0,0,0,0,0,0,0,222,26,153,108,0,26,25,14
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,22045,1883,1605,8168,2985,960,3234,915,10672,40287,10837,9239,2127,48833,30519,14440
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,62830,4755,8809,46303,43881,2952,28378,4611,40625,577,31555,56040,42651,696,353,269
MEG_4423|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,18,0,0,0,0,37,64837,0,0,0,79034,43693,24960
MEG_943|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3586,122,28,1594,2482,127,1179,92,2040,776,4194,8109,4677,887,510,311
MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,33,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
MEG_6896|Drugs|betalactams|Class_A_betalactamases|TEM,714,79,666,742,1531,0,410,0,2043,0,945,427,853,118,0,0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,124698,9538,16792,104378,94586,5798,57172,8787,90612,1809,53677,100041,84550,2363,1139,886
MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,5296,163,59,447,2098,441,440,47,5880,24285,25920,19547,952,31180,17466,8332
MEG_1534|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,88,44,0,39,0,0,0,0,0,0,87,24,0
MEG_967|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,76,0,0,77,1874,0,258,0,119,1793,1025,448,1235,1993,1267,642
MEG_4078|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|MTRAD,0,0,0,0,0,0,0,0,0,3509,0,297,0,4201,2916,1622
MEG_4006|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,54841,3978,8246,48914,42882,2797,29703,4265,38070,607,27630,52873,44804,878,476,251
MEG_770|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,161,0,0,110,1110,0,178,0,251,2835,1964,930,667,3530,2238,1161
MEG_7453|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0,0,0,0,0,0,0,0,0,284,0,0,0,252,193,186
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,113070,9808,21045,114917,98235,4883,64575,4984,86917,1446,65077,107041,100270,1652,818,744
MEG_2474|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1801|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
MEG_7631|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,26363,38,0,1657,1776,26,2460,0,7923,0,180829,52799,1862,34,0,0
MEG_1795|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
MEG_228|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2658|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,0,0,0,0,0,0,0,0,0,2089,0,0,0,2131,1527,807
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0
MEG_6992|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,14541,284243,540758,527191,579133,406785,438456,234561,8295,7153,3761,1028,374729,8066,4781,3270
MEG_786|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2785,62,34,1102,1584,142,769,51,1478,800,2986,6328,2785,940,509,373
MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,49067,128397,452652,158976,159895,233896,133251,171940,58527,19928,29839,11358,115111,22129,12772,7761
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,30637,0,0,0,0,0,0,0,0,29154,0,0,0,39687,22153,12355
MEG_4216|Drugs|betalactams|Class_D_betalactamases|NPS,0,0,0,49,31,0,0,0,100,74094,21,0,0,93066,53643,27733
MEG_942|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2102,0,0,944,1717,0,722,0,919,699,2374,2967,3167,759,451,277
MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,192201,2501,2186,176670,180940,1954,142178,6240,142740,17840,551868,329989,162012,18926,11085,6360
MEG_3491|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
MEG_3810|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,2308,0,54966,0,0,0,0,19967,0,9445,0,8472,0,11187,5773,0
MEG_866|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,75,0,0,66,1472,0,186,0,56,1135,601,333,903,1256,760,389
MEG_6090|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,20975,57871,45027,0,0,69513,48755,20401
MEG_6694|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,889,0,0,0,0,0,0,0,5640,727,570,290,0,754,396,375
MEG_3213|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,1391,0,0,0,1068,0,1070,0,0,0,0,0,0,0,0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,104149,10347,22742,105393,90660,6247,64508,12251,86778,1294,71428,143664,88013,1519,655,705
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,249917,16305,27624,156606,145232,9439,90222,13680,116810,2052,93125,134111,152663,2701,1386,1127
MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,55069,88135,210593,160191,155506,138880,118812,88995,70460,6112,41260,13050,98844,6422,3962,2606
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,345203,22637,41543,241584,212532,13935,137195,20612,256987,6395,148497,279074,206986,8089,4903,3505
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,71318,11916,78982,12868,12061,30522,5668,20098,53865,5260,130163,83946,7601,5784,3095,2068
